level,trim_2.0,trim_1.0,trim_0.5,trim_0.0,trim_-0.5,trim_-1.0,trim_-2.0,trim_-3.0,trim_-4.0,trim_-5.0,trim_-6.0,trim_-7.0,trim_-8.0
4.11,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06411,-0.086,-0.10711,-0.12811,-0.14922,-0.16933
4.12,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06412,-0.086,-0.10712,-0.12812,-0.14924,-0.16936
4.13,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06413,-0.086,-0.10713,-0.12813,-0.14926,-0.16939
4.14,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06414,-0.086,-0.10714,-0.12814,-0.14928,-0.16942
4.15,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06415,-0.086,-0.10715,-0.12815,-0.1493,-0.16945
4.16,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06416,-0.086,-0.10716,-0.12816,-0.14932,-0.16948
4.17,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06417,-0.086,-0.10717,-0.12817,-0.14934,-0.16951
4.18,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06418,-0.086,-0.10718,-0.12818,-0.14936,-0.16954
4.19,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06419,-0.086,-0.10719,-0.12819,-0.14938,-0.16957
4.2,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0642,-0.086,-0.1072,-0.1282,-0.1494,-0.1696
4.21,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06421,-0.086,-0.10721,-0.12821,-0.14942,-0.16963
4.22,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06422,-0.086,-0.10722,-0.12822,-0.14944,-0.16966
4.23,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06423,-0.086,-0.10723,-0.12823,-0.14946,-0.16969
4.24,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06424,-0.086,-0.10724,-0.12824,-0.14948,-0.16972
4.25,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06425,-0.086,-0.10725,-0.12825,-0.1495,-0.16975
4.26,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06426,-0.086,-0.10726,-0.12826,-0.14952,-0.16978
4.27,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06427,-0.086,-0.10727,-0.12827,-0.14954,-0.16981
4.28,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06428,-0.086,-0.10728,-0.12828,-0.14956,-0.16984
4.29,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06429,-0.086,-0.10729,-0.12829,-0.14958,-0.16987
4.3,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0643,-0.086,-0.1073,-0.1283,-0.1496,-0.1699
4.31,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06431,-0.086,-0.10731,-0.12831,-0.14962,-0.16993
4.32,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06432,-0.086,-0.10732,-0.12832,-0.14964,-0.16996
4.33,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06433,-0.086,-0.10733,-0.12833,-0.14966,-0.16999
4.34,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06434,-0.086,-0.10734,-0.12834,-0.14968,-0.17002
4.35,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06435,-0.086,-0.10735,-0.12835,-0.1497,-0.17005
4.36,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06436,-0.086,-0.10736,-0.12836,-0.14972,-0.17008
4.37,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06437,-0.086,-0.10737,-0.12837,-0.14974,-0.17011
4.38,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06438,-0.086,-0.10738,-0.12838,-0.14976,-0.17014
4.39,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06439,-0.086,-0.10739,-0.12839,-0.14978,-0.17017
4.4,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0644,-0.086,-0.1074,-0.1284,-0.1498,-0.1702
4.41,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06441,-0.086,-0.10741,-0.12841,-0.14982,-0.17023
4.42,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06442,-0.086,-0.10742,-0.12842,-0.14984,-0.17026
4.43,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06443,-0.086,-0.10743,-0.12843,-0.14986,-0.17029
4.44,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06444,-0.086,-0.10744,-0.12844,-0.14988,-0.17032
4.45,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06445,-0.086,-0.10745,-0.12845,-0.1499,-0.17035
4.46,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06446,-0.086,-0.10746,-0.12846,-0.14992,-0.17038
4.47,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06447,-0.086,-0.10747,-0.12847,-0.14994,-0.17041
4.48,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06448,-0.086,-0.10748,-0.12848,-0.14996,-0.17044
4.49,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06449,-0.086,-0.10749,-0.12849,-0.14998,-0.17047
4.5,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0645,-0.086,-0.1075,-0.1285,-0.15,-0.1705
4.51,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06451,-0.086,-0.10751,-0.12851,-0.15002,-0.17053
4.52,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06452,-0.086,-0.10752,-0.12852,-0.15004,-0.17056
4.53,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06453,-0.086,-0.10753,-0.12853,-0.15006,-0.17059
4.54,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06454,-0.086,-0.10754,-0.12854,-0.15008,-0.17062
4.55,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06455,-0.086,-0.10755,-0.12855,-0.1501,-0.17065
4.56,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06456,-0.086,-0.10756,-0.12856,-0.15012,-0.17068
4.57,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06457,-0.086,-0.10757,-0.12857,-0.15014,-0.17071
4.58,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06458,-0.086,-0.10758,-0.12858,-0.15016,-0.17074
4.59,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06459,-0.086,-0.10759,-0.12859,-0.15018,-0.17077
4.6,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0646,-0.086,-0.1076,-0.1286,-0.1502,-0.1708
4.61,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06461,-0.086,-0.10761,-0.12861,-0.15022,-0.17083
4.62,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06462,-0.086,-0.10762,-0.12862,-0.15024,-0.17086
4.63,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06463,-0.086,-0.10763,-0.12863,-0.15026,-0.17089
4.64,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06464,-0.086,-0.10764,-0.12864,-0.15028,-0.17092
4.65,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06465,-0.086,-0.10765,-0.12865,-0.1503,-0.17095
4.66,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06466,-0.086,-0.10766,-0.12866,-0.15032,-0.17098
4.67,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06467,-0.086,-0.10767,-0.12867,-0.15034,-0.17101
4.68,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06468,-0.086,-0.10768,-0.12868,-0.15036,-0.17104
4.69,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06469,-0.086,-0.10769,-0.12869,-0.15038,-0.17107
4.7,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0647,-0.086,-0.1077,-0.1287,-0.1504,-0.1711
4.71,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06471,-0.086,-0.10771,-0.12871,-0.15042,-0.17113
4.72,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06472,-0.086,-0.10772,-0.12872,-0.15044,-0.17116
4.73,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06473,-0.086,-0.10773,-0.12873,-0.15046,-0.17119
4.74,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06474,-0.086,-0.10774,-0.12874,-0.15048,-0.17122
4.75,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06475,-0.086,-0.10775,-0.12875,-0.1505,-0.17125
4.76,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06476,-0.086,-0.10776,-0.12876,-0.15052,-0.17128
4.77,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06477,-0.086,-0.10777,-0.12877,-0.15054,-0.17131
4.78,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06478,-0.086,-0.10778,-0.12878,-0.15056,-0.17134
4.79,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06479,-0.086,-0.10779,-0.12879,-0.15058,-0.17137
4.8,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0648,-0.086,-0.1078,-0.1288,-0.1506,-0.1714
4.81,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06481,-0.086,-0.10781,-0.12881,-0.15062,-0.17143
4.82,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06482,-0.086,-0.10782,-0.12882,-0.15064,-0.17146
4.83,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06483,-0.086,-0.10783,-0.12883,-0.15066,-0.17149
4.84,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06484,-0.086,-0.10784,-0.12884,-0.15068,-0.17152
4.85,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06485,-0.086,-0.10785,-0.12885,-0.1507,-0.17155
4.86,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06486,-0.086,-0.10786,-0.12886,-0.15072,-0.17158
4.87,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06487,-0.086,-0.10787,-0.12887,-0.15074,-0.17161
4.88,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06488,-0.086,-0.10788,-0.12888,-0.15076,-0.17164
4.89,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06489,-0.086,-0.10789,-0.12889,-0.15078,-0.17167
4.9,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0649,-0.086,-0.1079,-0.1289,-0.1508,-0.1717
4.91,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06491,-0.086,-0.10791,-0.12891,-0.15082,-0.17173
4.92,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06492,-0.086,-0.10792,-0.12892,-0.15084,-0.17176
4.93,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06493,-0.086,-0.10793,-0.12893,-0.15086,-0.17179
4.94,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06494,-0.086,-0.10794,-0.12894,-0.15088,-0.17182
4.95,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06495,-0.086,-0.10795,-0.12895,-0.1509,-0.17185
4.96,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06496,-0.086,-0.10796,-0.12896,-0.15092,-0.17188
4.97,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06497,-0.086,-0.10797,-0.12897,-0.15094,-0.17191
4.98,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06498,-0.086,-0.10798,-0.12898,-0.15096,-0.17194
4.99,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06499,-0.086,-0.10799,-0.12899,-0.15098,-0.17197
5,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.086,-0.108,-0.129,-0.151,-0.172
5.01,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08601,-0.10801,-0.12902,-0.15102,-0.17203
5.02,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08602,-0.10802,-0.12904,-0.15104,-0.17206
5.03,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08603,-0.10803,-0.12906,-0.15106,-0.17209
5.04,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08604,-0.10804,-0.12908,-0.15108,-0.17212
5.05,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08605,-0.10805,-0.1291,-0.1511,-0.17215
5.06,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08606,-0.10806,-0.12912,-0.15112,-0.17218
5.07,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08607,-0.10807,-0.12914,-0.15114,-0.17221
5.08,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08608,-0.10808,-0.12916,-0.15116,-0.17224
5.09,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08609,-0.10809,-0.12918,-0.15118,-0.17227
5.1,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0861,-0.1081,-0.1292,-0.1512,-0.1723
5.11,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08611,-0.10811,-0.12922,-0.15122,-0.17233
5.12,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08612,-0.10812,-0.12924,-0.15124,-0.17236
5.13,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08613,-0.10813,-0.12926,-0.15126,-0.17239
5.14,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08614,-0.10814,-0.12928,-0.15128,-0.17242
5.15,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08615,-0.10815,-0.1293,-0.1513,-0.17245
5.16,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08616,-0.10816,-0.12932,-0.15132,-0.17248
5.17,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08617,-0.10817,-0.12934,-0.15134,-0.17251
5.18,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08618,-0.10818,-0.12936,-0.15136,-0.17254
5.19,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08619,-0.10819,-0.12938,-0.15138,-0.17257
5.2,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0862,-0.1082,-0.1294,-0.1514,-0.1726
5.21,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08621,-0.10821,-0.12942,-0.15142,-0.17263
5.22,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08622,-0.10822,-0.12944,-0.15144,-0.17266
5.23,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08623,-0.10823,-0.12946,-0.15146,-0.17269
5.24,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08624,-0.10824,-0.12948,-0.15148,-0.17272
5.25,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08625,-0.10825,-0.1295,-0.1515,-0.17275
5.26,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08626,-0.10826,-0.12952,-0.15152,-0.17278
5.27,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08627,-0.10827,-0.12954,-0.15154,-0.17281
5.28,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08628,-0.10828,-0.12956,-0.15156,-0.17284
5.29,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08629,-0.10829,-0.12958,-0.15158,-0.17287
5.3,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0863,-0.1083,-0.1296,-0.1516,-0.1729
5.31,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08631,-0.10831,-0.12962,-0.15162,-0.17293
5.32,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08632,-0.10832,-0.12964,-0.15164,-0.17296
5.33,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08633,-0.10833,-0.12966,-0.15166,-0.17299
5.34,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08634,-0.10834,-0.12968,-0.15168,-0.17302
5.35,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08635,-0.10835,-0.1297,-0.1517,-0.17305
5.36,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08636,-0.10836,-0.12972,-0.15172,-0.17308
5.37,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08637,-0.10837,-0.12974,-0.15174,-0.17311
5.38,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08638,-0.10838,-0.12976,-0.15176,-0.17314
5.39,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08639,-0.10839,-0.12978,-0.15178,-0.17317
5.4,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0864,-0.1084,-0.1298,-0.1518,-0.1732
5.41,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08641,-0.10841,-0.12982,-0.15182,-0.17323
5.42,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08642,-0.10842,-0.12984,-0.15184,-0.17326
5.43,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08643,-0.10843,-0.12986,-0.15186,-0.17329
5.44,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08644,-0.10844,-0.12988,-0.15188,-0.17332
5.45,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08645,-0.10845,-0.1299,-0.1519,-0.17335
5.46,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08646,-0.10846,-0.12992,-0.15192,-0.17338
5.47,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08647,-0.10847,-0.12994,-0.15194,-0.17341
5.48,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08648,-0.10848,-0.12996,-0.15196,-0.17344
5.49,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08649,-0.10849,-0.12998,-0.15198,-0.17347
5.5,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0865,-0.1085,-0.13,-0.152,-0.1735
5.51,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08651,-0.10851,-0.13002,-0.15202,-0.17353
5.52,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08652,-0.10852,-0.13004,-0.15204,-0.17356
5.53,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08653,-0.10853,-0.13006,-0.15206,-0.17359
5.54,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08654,-0.10854,-0.13008,-0.15208,-0.17362
5.55,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08655,-0.10855,-0.1301,-0.1521,-0.17365
5.56,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08656,-0.10856,-0.13012,-0.15212,-0.17368
5.57,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08657,-0.10857,-0.13014,-0.15214,-0.17371
5.58,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08658,-0.10858,-0.13016,-0.15216,-0.17374
5.59,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08659,-0.10859,-0.13018,-0.15218,-0.17377
5.6,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0866,-0.1086,-0.1302,-0.1522,-0.1738
5.61,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08661,-0.10861,-0.13022,-0.15222,-0.17383
5.62,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08662,-0.10862,-0.13024,-0.15224,-0.17386
5.63,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08663,-0.10863,-0.13026,-0.15226,-0.17389
5.64,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08664,-0.10864,-0.13028,-0.15228,-0.17392
5.65,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08665,-0.10865,-0.1303,-0.1523,-0.17395
5.66,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08666,-0.10866,-0.13032,-0.15232,-0.17398
5.67,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08667,-0.10867,-0.13034,-0.15234,-0.17401
5.68,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08668,-0.10868,-0.13036,-0.15236,-0.17404
5.69,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08669,-0.10869,-0.13038,-0.15238,-0.17407
5.7,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0867,-0.1087,-0.1304,-0.1524,-0.1741
5.71,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08671,-0.10871,-0.13042,-0.15242,-0.17413
5.72,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08672,-0.10872,-0.13044,-0.15244,-0.17416
5.73,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08673,-0.10873,-0.13046,-0.15246,-0.17419
5.74,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08674,-0.10874,-0.13048,-0.15248,-0.17422
5.75,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08675,-0.10875,-0.1305,-0.1525,-0.17425
5.76,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08676,-0.10876,-0.13052,-0.15252,-0.17428
5.77,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08677,-0.10877,-0.13054,-0.15254,-0.17431
5.78,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08678,-0.10878,-0.13056,-0.15256,-0.17434
5.79,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08679,-0.10879,-0.13058,-0.15258,-0.17437
5.8,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0868,-0.1088,-0.1306,-0.1526,-0.1744
5.81,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08681,-0.10881,-0.13062,-0.15262,-0.17443
5.82,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08682,-0.10882,-0.13064,-0.15264,-0.17446
5.83,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08683,-0.10883,-0.13066,-0.15266,-0.17449
5.84,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08684,-0.10884,-0.13068,-0.15268,-0.17452
5.85,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08685,-0.10885,-0.1307,-0.1527,-0.17455
5.86,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08686,-0.10886,-0.13072,-0.15272,-0.17458
5.87,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08687,-0.10887,-0.13074,-0.15274,-0.17461
5.88,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08688,-0.10888,-0.13076,-0.15276,-0.17464
5.89,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08689,-0.10889,-0.13078,-0.15278,-0.17467
5.9,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.0869,-0.1089,-0.1308,-0.1528,-0.1747
5.91,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08691,-0.10891,-0.13082,-0.15282,-0.17473
5.92,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08692,-0.10892,-0.13084,-0.15284,-0.17476
5.93,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08693,-0.10893,-0.13086,-0.15286,-0.17479
5.94,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08694,-0.10894,-0.13088,-0.15288,-0.17482
5.95,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08695,-0.10895,-0.1309,-0.1529,-0.17485
5.96,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08696,-0.10896,-0.13092,-0.15292,-0.17488
5.97,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08697,-0.10897,-0.13094,-0.15294,-0.17491
5.98,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08698,-0.10898,-0.13096,-0.15296,-0.17494
5.99,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.08699,-0.10899,-0.13098,-0.15298,-0.17497
6,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.065,-0.087,-0.109,-0.131,-0.153,-0.175
6.01,0.043,0.022,0.011,0,-0.011,-0.022,-0.04301,-0.06501,-0.08701,-0.10901,-0.13101,-0.15302,-0.17503
6.02,0.043,0.022,0.011,0,-0.011,-0.022,-0.04302,-0.06502,-0.08702,-0.10902,-0.13102,-0.15304,-0.17506
6.03,0.043,0.022,0.011,0,-0.011,-0.022,-0.04303,-0.06503,-0.08703,-0.10903,-0.13103,-0.15306,-0.17509
6.04,0.043,0.022,0.011,0,-0.011,-0.022,-0.04304,-0.06504,-0.08704,-0.10904,-0.13104,-0.15308,-0.17512
6.05,0.043,0.022,0.011,0,-0.011,-0.022,-0.04305,-0.06505,-0.08705,-0.10905,-0.13105,-0.1531,-0.17515
6.06,0.043,0.022,0.011,0,-0.011,-0.022,-0.04306,-0.06506,-0.08706,-0.10906,-0.13106,-0.15312,-0.17518
6.07,0.043,0.022,0.011,0,-0.011,-0.022,-0.04307,-0.06507,-0.08707,-0.10907,-0.13107,-0.15314,-0.17521
6.08,0.043,0.022,0.011,0,-0.011,-0.022,-0.04308,-0.06508,-0.08708,-0.10908,-0.13108,-0.15316,-0.17524
6.09,0.043,0.022,0.011,0,-0.011,-0.022,-0.04309,-0.06509,-0.08709,-0.10909,-0.13109,-0.15318,-0.17527
6.1,0.043,0.022,0.011,0,-0.011,-0.022,-0.0431,-0.0651,-0.0871,-0.1091,-0.1311,-0.1532,-0.1753
6.11,0.043,0.022,0.011,0,-0.011,-0.022,-0.04311,-0.06511,-0.08711,-0.10911,-0.13111,-0.15322,-0.17533
6.12,0.043,0.022,0.011,0,-0.011,-0.022,-0.04312,-0.06512,-0.08712,-0.10912,-0.13112,-0.15324,-0.17536
6.13,0.043,0.022,0.011,0,-0.011,-0.022,-0.04313,-0.06513,-0.08713,-0.10913,-0.13113,-0.15326,-0.17539
6.14,0.043,0.022,0.011,0,-0.011,-0.022,-0.04314,-0.06514,-0.08714,-0.10914,-0.13114,-0.15328,-0.17542
